,SMILES_A,SMILES_B,Delta_Tg,cosine_sim,min_max_score_a_01,min_max_score_a_001,exponential_score_a_01,exponential_score_a_001
79,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C1C(O1)COC2=CC=CC=C2,190.01768039186948,0.5411377577858648,0.6229135919427478,0.6194855336876818,0.17306501193193666,0.07199691951873836
80,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=COC1CCCCC1,150.84962524385503,0.5643981130897815,0.7006418391031899,0.6979204012768552,0.2484483052330293,0.12383803661467252
81,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=CF,190.88683507169804,0.54259734513602,0.6211887713071794,0.6177450328645174,0.17168201050683918,0.0711356306001761
82,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,Cc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cc(cc(c1) c1ccc(cc1)N(c1ccccc1)c1ccc(C)cc1)c1ccc(cc1) N(c1ccccc1)c1ccc(C)cc1,122.00894444386807,0.6684455230302787,0.7578756118045757,0.7556744810027991,0.3242349464404047,0.18462467029026045
83,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CN(C)C(=O)C1=CC=C(C=C)C=C1,106.99451212764438,0.4097656674299748,0.7876714620616014,0.7857412026257979,0.37243754797365336,0.22728992642954893
84,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)(C)C(=C)C=C,211.98817968718913,0.5414896716212493,0.5793135614328975,0.5754891392641056,0.14129552483725163,0.05311199446785055
85,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=CCCCCCOCCCCCC=C,297.9958907912127,0.5129407645958324,0.4086329238282411,0.40325685949940693,0.06387325346152917,0.016142788511240843
86,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C(=O)CCCCC(=O)NCc1cc(ccc1)CN,142.0155630875907,0.7763289732592762,0.7181728644277299,0.7156107995588912,0.26955801609341484,0.13995176407107218
87,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,[H]C1CC(C)OCO1,127.00288836850558,0.5897445977755911,0.7479652267672607,0.7456740015560539,0.30962701217409655,0.17228928271783472
88,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)CCOC1=C(C=C)C=C(Br)C=C1,194.98268147049765,0.3960328637382411,0.6130606434230141,0.6095430129086779,0.1653119809640611,0.06721349756563642
89,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C(=O)c1ccc(cc1)C(=O)OCCC1CCC(CC1)O,137.05054265553247,0.8730985630217367,0.7280258513539708,0.7255533590935523,0.2822001728728091,0.14991183258555008
90,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C1CCOC1,315.86278938701525,0.6215418011897802,0.3731764094622093,0.36747801318459306,0.054161379339043386,0.01260475980231094
91,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C1CC(=CC=C1)c1cc(nc2ccc(Oc3cc4c(c5ccccc 5)c(c5ccc(cc5)c5ccccc5)c(nc4cc3)c3ccccc3)cc 12)c1ccccc1,92.98834404393443,0.6002156161964507,0.8154664314688709,0.8137888535731335,0.4238428995936512,0.27593536696446014
92,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,O=C1CCCCCN1,179.847865549834,0.5604248626474583,0.6430953926124636,0.6398508052725769,0.1900993321568323,0.0828840352401181
93,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)C=C(C)C([O-])=O,178.0459788360115,0.5601336935659567,0.6466712019121044,0.6434591219294872,0.19328780238064616,0.08497803266233317
94,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,OCCCCO,314.9897254125936,0.4398927896456085,0.37490898801721473,0.36922634245373487,0.05459965201472187,0.01275806505001678
95,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(=O)OC1=CC=C(C=C1)C=C,115.87528940671928,0.47518941727739106,0.7700477314802334,0.767957256311872,0.34312310445227967,0.20099022847685158
96,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C1CCCN(CC1)C(=O)C2=CC=CC(=C2)C(=O) N,102.01470816833938,0.6500111362400128,0.7975537866114593,0.7957133664897453,0.38995792493215703,0.24351550919342488
97,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,COC(=O)C1=CC=C(C=C)C=C1,118.99874192499703,0.4099911138729755,0.7638493004267348,0.7617024758851597,0.3333710474890647,0.19248275207065177
98,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=CC(=O)OCC1CCCO1,28.079316566384534,0.5381956015296363,0.9442771398804345,0.9437705684248021,0.7716645785067588,0.6778644340870303
99,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)(c1ccc(O)cc1)c1ccc(Oc2ccc(cc2[N+](= O)[O-])S(=O)(=O)c2ccccc2)cc1,81.85451595370029,0.5729036437534759,0.8375612977666546,0.8360845822918059,0.4697221127221872,0.32193004358342026
100,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)(C)OC(=O)C=C,187.83425776354608,0.5603405899114502,0.6272465518783045,0.6238578841681073,0.17658862748493112,0.07420686707799722
101,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCCCOC(=O)CCCCC(=O)OCCCC,299.98824555011845,0.4418217684355577,0.40467913438053194,0.39926712651126406,0.06270924681533387,0.015703533195493866
